@relation location
@attribute day numeric
@attribute hour numeric
@attribute lattitude numeric
@attribute longitude numeric
@data
0, 2.0040002, -6.252415999997474, 106.86472099999747
0, 2.1710002, -6.252459999997474, 106.86456300000252
0, 2.3380003, -6.252203000002527, 106.86444300000252
0, 2.5050004, -6.252402999997474, 106.86444300000252
0, 2.6720004, -6.252207000002526, 106.86473399999747
0, 2.8390005, -6.252402999997474, 106.86464299999747
1, 2.0040002, -6.252207000002526, 106.86473399999747
1, 2.1710002, -6.2522280000025265, 106.86455600000252
1, 2.3380003, -6.252402999997474, 106.86464299999747
1, 2.5050004, -6.252427999997474, 106.86455600000252
1, 2.6720004, -6.252415999997474, 106.86472099999747
1, 2.8390005, -6.252081000002526, 106.86466399999748
2, 2.0040002, -6.252207000002526, 106.86453400000252
2, 2.1710002, -6.252427999997474, 106.86455600000252
2, 2.3380003, -6.252203000002527, 106.86444300000252
2, 2.5050004, -6.252207000002526, 106.86453400000252
2, 2.6720004, -6.252260000002527, 106.86476299999747
2, 2.8390005, -6.252415999997474, 106.86452100000253
3, 2.0040002, -6.252081000002526, 106.86466399999748
3, 2.1710002, -6.252207000002526, 106.86453400000252
3, 2.3380003, -6.252459999997474, 106.86456300000252
3, 2.5050004, -6.252427999997474, 106.86455600000252
3, 2.6720004, -6.252402999997474, 106.86464299999747
3, 2.8390005, -6.252153000002526, 106.86449200000253
4, 2.0040002, -6.252207000002526, 106.86453400000252
4, 2.1710002, -6.252352999997473, 106.86469199999748
4, 2.3380003, -6.252415999997474, 106.86452100000253
4, 2.5050004, -6.252280999997474, 106.86466399999748
4, 2.6720004, -6.252402999997474, 106.86444300000252
4, 2.8390005, -6.252153000002526, 106.86449200000253
5, 2.0040002, -6.252459999997474, 106.86476299999747
5, 2.1710002, -6.252216000002527, 106.86472099999747
5, 2.3380003, -6.252203000002527, 106.86464299999747
5, 2.5050004, -6.252402999997474, 106.86464299999747
5, 2.6720004, -6.252207000002526, 106.86473399999747
5, 2.8390005, -6.252260000002527, 106.86456300000252
6, 2.0040002, -6.252260000002527, 106.86456300000252
6, 2.1710002, -6.252406999997474, 106.86453400000252
6, 2.3380003, -6.252081000002526, 106.86446400000253
6, 2.5050004, -6.252260000002527, 106.86456300000252
6, 2.6720004, -6.252260000002527, 106.86456300000252
6, 2.8390005, -6.252415999997474, 106.86452100000253
0, 2.0040002, -6.252081000002526, 106.86446400000253
0, 2.1710002, -6.252207000002526, 106.86473399999747
0, 2.3380003, -6.252280999997474, 106.86446400000253
0, 2.5050004, -6.2522280000025265, 106.86475599999747
0, 2.6720004, -6.252153000002526, 106.86449200000253
0, 2.8390005, -6.252260000002527, 106.86476299999747
1, 2.0040002, -6.252081000002526, 106.86466399999748
1, 2.1710002, -6.252406999997474, 106.86473399999747
1, 2.3380003, -6.252216000002527, 106.86472099999747
1, 2.5050004, -6.252207000002526, 106.86473399999747
1, 2.6720004, -6.252406999997474, 106.86453400000252
1, 2.8390005, -6.252153000002526, 106.86469199999748
2, 2.0040002, -6.252081000002526, 106.86466399999748
2, 2.1710002, -6.252352999997473, 106.86469199999748
2, 2.3380003, -6.252402999997474, 106.86464299999747
2, 2.5050004, -6.252081000002526, 106.86446400000253
2, 2.6720004, -6.252260000002527, 106.86456300000252
2, 2.8390005, -6.252459999997474, 106.86476299999747
3, 2.0040002, -6.252352999997473, 106.86449200000253
3, 2.1710002, -6.252352999997473, 106.86449200000253
3, 2.3380003, -6.252402999997474, 106.86464299999747
3, 2.5050004, -6.252081000002526, 106.86466399999748
3, 2.6720004, -6.252216000002527, 106.86452100000253
3, 2.8390005, -6.252260000002527, 106.86456300000252
4, 2.0040002, -6.252153000002526, 106.86469199999748
4, 2.1710002, -6.2522280000025265, 106.86455600000252
4, 2.3380003, -6.252406999997474, 106.86453400000252
4, 2.5050004, -6.252406999997474, 106.86473399999747
4, 2.6720004, -6.252280999997474, 106.86446400000253
4, 2.8390005, -6.252153000002526, 106.86469199999748
5, 2.0040002, -6.252081000002526, 106.86446400000253
5, 2.1710002, -6.252459999997474, 106.86456300000252
5, 2.3380003, -6.252216000002527, 106.86472099999747
5, 2.5050004, -6.252260000002527, 106.86456300000252
5, 2.6720004, -6.252207000002526, 106.86473399999747
5, 2.8390005, -6.252427999997474, 106.86455600000252
6, 2.0040002, -6.2522280000025265, 106.86475599999747
6, 2.1710002, -6.252427999997474, 106.86455600000252
6, 2.3380003, -6.252260000002527, 106.86456300000252
6, 2.5050004, -6.252203000002527, 106.86464299999747
6, 2.6720004, -6.2522280000025265, 106.86455600000252
6, 2.8390005, -6.252406999997474, 106.86473399999747
0, 2.0040002, -6.252402999997474, 106.86444300000252
0, 2.1710002, -6.2522280000025265, 106.86455600000252
0, 2.3380003, -6.252402999997474, 106.86444300000252
0, 2.5050004, -6.252260000002527, 106.86456300000252
0, 2.6720004, -6.252352999997473, 106.86449200000253
0, 2.8390005, -6.252406999997474, 106.86453400000252
1, 2.0040002, -6.252203000002527, 106.86444300000252
1, 2.1710002, -6.252352999997473, 106.86449200000253
1, 2.3380003, -6.252280999997474, 106.86446400000253
1, 2.5050004, -6.252081000002526, 106.86446400000253
1, 2.6720004, -6.252216000002527, 106.86452100000253
1, 2.8390005, -6.252427999997474, 106.86475599999747
2, 2.0040002, -6.252260000002527, 106.86456300000252
2, 2.1710002, -6.252427999997474, 106.86455600000252
2, 2.3380003, -6.252207000002526, 106.86473399999747
2, 2.5050004, -6.2522280000025265, 106.86475599999747
2, 2.6720004, -6.252402999997474, 106.86444300000252
2, 2.8390005, -6.252402999997474, 106.86444300000252
3, 2.0040002, -6.252081000002526, 106.86466399999748
3, 2.1710002, -6.2522280000025265, 106.86455600000252
3, 2.3380003, -6.252402999997474, 106.86444300000252
3, 2.5050004, -6.252415999997474, 106.86472099999747
3, 2.6720004, -6.252459999997474, 106.86456300000252
3, 2.8390005, -6.252406999997474, 106.86453400000252
4, 2.0040002, -6.252402999997474, 106.86464299999747
4, 2.1710002, -6.252216000002527, 106.86472099999747
4, 2.3380003, -6.252459999997474, 106.86456300000252
4, 2.5050004, -6.252352999997473, 106.86469199999748
4, 2.6720004, -6.252352999997473, 106.86469199999748
4, 2.8390005, -6.252203000002527, 106.86464299999747
5, 2.0040002, -6.252406999997474, 106.86473399999747
5, 2.1710002, -6.252260000002527, 106.86456300000252
5, 2.3380003, -6.252081000002526, 106.86466399999748
5, 2.5050004, -6.252081000002526, 106.86446400000253
5, 2.6720004, -6.252216000002527, 106.86452100000253
5, 2.8390005, -6.252260000002527, 106.86456300000252
6, 2.0040002, -6.252402999997474, 106.86464299999747
6, 2.1710002, -6.252153000002526, 106.86449200000253
6, 2.3380003, -6.252280999997474, 106.86466399999748
6, 2.5050004, -6.252406999997474, 106.86453400000252
6, 2.6720004, -6.252415999997474, 106.86452100000253
6, 2.8390005, -6.252216000002527, 106.86472099999747
0, 2.0040002, -6.252406999997474, 106.86473399999747
0, 2.1710002, -6.252081000002526, 106.86466399999748
0, 2.3380003, -6.252415999997474, 106.86472099999747
0, 2.5050004, -6.252153000002526, 106.86469199999748
0, 2.6720004, -6.2522280000025265, 106.86455600000252
0, 2.8390005, -6.252459999997474, 106.86456300000252
1, 2.0040002, -6.252207000002526, 106.86473399999747
1, 2.1710002, -6.252459999997474, 106.86476299999747
1, 2.3380003, -6.252415999997474, 106.86452100000253
1, 2.5050004, -6.252406999997474, 106.86453400000252
1, 2.6720004, -6.252216000002527, 106.86452100000253
1, 2.8390005, -6.2522280000025265, 106.86475599999747
2, 2.0040002, -6.252207000002526, 106.86473399999747
2, 2.1710002, -6.252280999997474, 106.86446400000253
2, 2.3380003, -6.252415999997474, 106.86472099999747
2, 2.5050004, -6.252402999997474, 106.86464299999747
2, 2.6720004, -6.2522280000025265, 106.86475599999747
2, 2.8390005, -6.252081000002526, 106.86466399999748
3, 2.0040002, -6.252402999997474, 106.86464299999747
3, 2.1710002, -6.252081000002526, 106.86446400000253
3, 2.3380003, -6.252153000002526, 106.86449200000253
3, 2.5050004, -6.252203000002527, 106.86464299999747
3, 2.6720004, -6.252153000002526, 106.86469199999748
3, 2.8390005, -6.252459999997474, 106.86456300000252
4, 2.0040002, -6.252406999997474, 106.86453400000252
4, 2.1710002, -6.252203000002527, 106.86444300000252
4, 2.3380003, -6.2522280000025265, 106.86455600000252
4, 2.5050004, -6.252207000002526, 106.86473399999747
4, 2.6720004, -6.252280999997474, 106.86446400000253
4, 2.8390005, -6.252203000002527, 106.86444300000252
5, 2.0040002, -6.252280999997474, 106.86446400000253
5, 2.1710002, -6.252415999997474, 106.86452100000253
5, 2.3380003, -6.2522280000025265, 106.86475599999747
5, 2.5050004, -6.252216000002527, 106.86472099999747
5, 2.6720004, -6.252280999997474, 106.86466399999748
5, 2.8390005, -6.252216000002527, 106.86472099999747
6, 2.0040002, -6.252216000002527, 106.86452100000253
6, 2.1710002, -6.252427999997474, 106.86475599999747
6, 2.3380003, -6.252459999997474, 106.86476299999747
6, 2.5050004, -6.252415999997474, 106.86472099999747
6, 2.6720004, -6.2522280000025265, 106.86455600000252
6, 2.8390005, -6.2522280000025265, 106.86455600000252
0, 2.0040002, -6.252260000002527, 106.86476299999747
0, 2.1710002, -6.252203000002527, 106.86464299999747
0, 2.3380003, -6.252352999997473, 106.86469199999748
0, 2.5050004, -6.252207000002526, 106.86473399999747
0, 2.6720004, -6.252081000002526, 106.86446400000253
0, 2.8390005, -6.252081000002526, 106.86446400000253
1, 2.0040002, -6.252352999997473, 106.86469199999748
1, 2.1710002, -6.252081000002526, 106.86446400000253
1, 2.3380003, -6.252081000002526, 106.86466399999748
1, 2.5050004, -6.252081000002526, 106.86466399999748
1, 2.6720004, -6.252216000002527, 106.86472099999747
1, 2.8390005, -6.2522280000025265, 106.86475599999747
2, 2.0040002, -6.252459999997474, 106.86476299999747
2, 2.1710002, -6.252216000002527, 106.86472099999747
2, 2.3380003, -6.252260000002527, 106.86456300000252
2, 2.5050004, -6.252203000002527, 106.86464299999747
2, 2.6720004, -6.252280999997474, 106.86446400000253
2, 2.8390005, -6.252352999997473, 106.86449200000253
