@relation location
@attribute day numeric
@attribute hour numeric
@attribute lattitude numeric
@attribute longitude numeric
@data
0, 6.0119987, -6.252280999997474, 106.86446400000253
0, 6.1789985, -6.252406999997474, 106.86453400000252
0, 6.3459983, -6.252415999997474, 106.86472099999747
0, 6.7799997, -6.251564999997473, 106.86495000000252
0, 6.8830004, -6.243164000002526, 106.85693199999747
0, 6.906, -6.241036000002526, 106.83530100000253
0, 7.028, -6.228421000002526, 106.81832000000253
0, 7.171, -6.213665000002527, 106.80854799999747
0, 7.2679996, -6.198221000002526, 106.79819399999748
1, 6.0119987, -6.252459999997474, 106.86456300000252
1, 6.1789985, -6.252402999997474, 106.86444300000252
1, 6.3459983, -6.252459999997474, 106.86456300000252
1, 6.758, -6.250832000002526, 106.86538599999747
1, 6.8980002, -6.243164000002526, 106.85469999999748
1, 6.905, -6.240729999997474, 106.83352199999747
1, 7.014, -6.226602000002527, 106.81715600000253
1, 7.179, -6.212428000002526, 106.80730799999748
1, 7.27, -6.1967110000025265, 106.79773799999748
2, 6.0119987, -6.252352999997473, 106.86449200000253
2, 6.1789985, -6.252207000002526, 106.86473399999747
2, 6.3459983, -6.252207000002526, 106.86473399999747
2, 6.7019997, -6.243260000002526, 106.86440999999748
2, 6.8430004, -6.242764000002526, 106.84204599999747
2, 6.907, -6.2332339999974735, 106.82170500000252
2, 7.047, -6.218824999997474, 106.81187899999748
2, 7.108, -6.204121999997474, 106.80063900000252
2, 7.2749996, -6.191302999997474, 106.79729700000253
3, 6.0119987, -6.252352999997473, 106.86449200000253
3, 6.1789985, -6.2522280000025265, 106.86475599999747
3, 6.3459983, -6.252081000002526, 106.86466399999748
3, 6.799, -6.243206000002526, 106.85918999999747
3, 6.8120003, -6.241736999997474, 106.83735000000253
3, 6.9430003, -6.230161999997474, 106.81939800000252
3, 7.072, -6.215115000002526, 106.80959899999748
3, 7.1489997, -6.2002950000025265, 106.79905299999747
3, 7.292, -6.192591000002526, 106.79750199999748
4, 6.0119987, -6.252352999997473, 106.86469199999748
4, 6.1789985, -6.252427999997474, 106.86475599999747
4, 6.3459983, -6.252352999997473, 106.86449200000253
4, 6.74, -6.243379999997474, 106.86125599999747
4, 6.842, -6.242291999997474, 106.83949600000253
4, 6.9560003, -6.231706000002526, 106.82067500000252
4, 7.06, -6.2166749999974735, 106.81033200000253
4, 7.1679997, -6.202355999997474, 106.79979100000253
4, 7.2549996, -6.192790999997474, 106.79730200000253
5, 6.0119987, -6.252216000002527, 106.86452100000253
5, 6.1789985, -6.252216000002527, 106.86472099999747
5, 6.3459983, -6.2522280000025265, 106.86455600000252
5, 6.772, -6.243206000002526, 106.85918999999747
5, 6.888, -6.241537000002526, 106.83735000000253
5, 6.9830003, -6.230161999997474, 106.81939800000252
5, 7.066, -6.2153149999974735, 106.80939900000253
5, 7.174, -6.2002950000025265, 106.79905299999747
5, 7.284, -6.192591000002526, 106.79730200000253
6, 6.0119987, -6.252216000002527, 106.86452100000253
6, 6.1789985, -6.252203000002527, 106.86464299999747
6, 6.3459983, -6.252203000002527, 106.86464299999747
6, 6.757, -6.249750000002527, 106.86586399999747
6, 6.882, -6.243363999997474, 106.85291399999747
6, 6.926, -6.239478999997473, 106.83116500000253
6, 7.04, -6.2247520000025265, 106.81616499999747
6, 7.1689997, -6.210867999997474, 106.80581000000252
6, 7.278, -6.1956229999974735, 106.79744299999747
0, 6.0119987, -6.252203000002527, 106.86464299999747
0, 6.1789985, -6.252415999997474, 106.86452100000253
0, 6.3459983, -6.252280999997474, 106.86466399999748
0, 6.7689996, -6.251365000002526, 106.86495000000252
0, 6.86, -6.243164000002526, 106.85673200000252
0, 6.922, -6.241036000002526, 106.83550099999748
0, 7.099, -6.228421000002526, 106.81832000000253
0, 7.1749997, -6.213665000002527, 106.80834800000252
0, 7.2339997, -6.198221000002526, 106.79819399999748
1, 6.0119987, -6.252280999997474, 106.86466399999748
1, 6.1789985, -6.252402999997474, 106.86464299999747
1, 6.3459983, -6.252427999997474, 106.86475599999747
1, 6.759, -6.243459999997474, 106.86421000000253
1, 6.8890004, -6.242764000002526, 106.84204599999747
1, 6.987, -6.233034000002526, 106.82190499999747
1, 7.062, -6.218625000002526, 106.81187899999748
1, 7.19, -6.203922000002526, 106.80063900000252
1, 7.265, -6.191302999997474, 106.79749699999748
2, 6.0119987, -6.252406999997474, 106.86453400000252
2, 6.1789985, -6.2522280000025265, 106.86475599999747
2, 6.3459983, -6.252153000002526, 106.86449200000253
2, 6.719, -6.251564999997473, 106.86514999999747
2, 6.8050003, -6.243363999997474, 106.85673200000252
2, 6.9560003, -6.241235999997474, 106.83530100000253
2, 7.036, -6.2286209999974735, 106.81851999999748
2, 7.119, -6.213864999997474, 106.80854799999747
2, 7.226, -6.198221000002526, 106.79799400000253
3, 6.0119987, -6.252459999997474, 106.86476299999747
3, 6.1789985, -6.252280999997474, 106.86466399999748
3, 6.3459983, -6.252427999997474, 106.86455600000252
3, 6.784, -6.243405999997473, 106.85899000000252
3, 6.828, -6.241736999997474, 106.83754999999748
3, 6.902, -6.229962000002526, 106.81939800000252
3, 7.095, -6.215115000002526, 106.80959899999748
3, 7.139, -6.200494999997474, 106.79905299999747
3, 7.2009997, -6.192790999997474, 106.79730200000253
4, 6.0119987, -6.252459999997474, 106.86476299999747
4, 6.1789985, -6.252415999997474, 106.86472099999747
4, 6.3459983, -6.252081000002526, 106.86466399999748
4, 6.7479997, -6.251564999997473, 106.86514999999747
