@relation location
@attribute day numeric
@attribute hour numeric
@attribute lattitude numeric
@attribute longitude numeric
@data
0, 17.725, -6.192426000002526, 106.79878899999747
0, 17.838, -6.2065589999974735, 106.80220500000253
0, 17.942, -6.220992000002526, 106.81332600000253
0, 18.058, -6.235888999997473, 106.82544400000252
0, 18.109001, -6.243462000002526, 106.84662000000253
0, 18.261002, -6.244536999997473, 106.86750499999748
1, 17.703001, -6.198420999997474, 106.79799400000253
1, 17.831999, -6.213665000002527, 106.80834800000252
1, 17.909, -6.228421000002526, 106.81832000000253
1, 18.095, -6.241235999997474, 106.83550099999748
1, 18.173, -6.243164000002526, 106.85673200000252
1, 18.297, -6.251365000002526, 106.86495000000252
2, 17.763, -6.192591000002526, 106.79750199999748
2, 17.818998, -6.2002950000025265, 106.79905299999747
2, 17.918999, -6.215115000002526, 106.80939900000253
2, 18.07, -6.230161999997474, 106.81939800000252
2, 18.17, -6.241537000002526, 106.83754999999748
2, 18.256, -6.243405999997473, 106.85918999999747
3, 17.768002, -6.192426000002526, 106.79858900000252
3, 17.887, -6.206359000002526, 106.80220500000253
3, 17.972, -6.220992000002526, 106.81352599999748
3, 18.062, -6.235689000002526, 106.82544400000252
3, 18.176, -6.243462000002526, 106.84662000000253
3, 18.249, -6.244337000002526, 106.86730500000253
4, 17.720001, -6.192591000002526, 106.79730200000253
4, 17.842999, -6.202355999997474, 106.79979100000253
4, 17.952, -6.2166749999974735, 106.81053199999748
4, 18.059, -6.231706000002526, 106.82087499999747
4, 18.18, -6.242291999997474, 106.83949600000253
4, 18.207, -6.243180000002527, 106.86125599999747
5, 17.786001, -6.191297999997474, 106.79858400000252
5, 17.807, -6.2054420000025265, 106.80149700000253
5, 17.991, -6.219853999997474, 106.81258699999748
5, 18.02, -6.234196000002526, 106.82344999999748
5, 18.145, -6.243507999997473, 106.84370299999748
5, 18.231, -6.243862000002526, 106.86612500000253
6, 17.720001, -6.1967110000025265, 106.79753800000253
6, 17.803999, -6.212627999997474, 106.80710800000253
6, 17.942, -6.226602000002527, 106.81715600000253
6, 18.009, -6.240729999997474, 106.83332200000252
6, 18.123001, -6.243164000002526, 106.85469999999748
6, 18.291, -6.250832000002526, 106.86538599999747
0, 17.707, -6.192591000002526, 106.79730200000253
0, 17.862999, -6.202355999997474, 106.79999099999748
0, 17.989, -6.2166749999974735, 106.81033200000253
0, 18.012, -6.2319059999974735, 106.82087499999747
0, 18.115, -6.242092000002526, 106.83969599999747
0, 18.241001, -6.243180000002527, 106.86105600000252
1, 17.769001, -6.192591000002526, 106.79750199999748
1, 17.859, -6.2002950000025265, 106.79905299999747
1, 17.931, -6.215115000002526, 106.80959899999748
1, 18.011, -6.230161999997474, 106.81939800000252
1, 18.177, -6.241736999997474, 106.83754999999748
1, 18.216002, -6.243405999997473, 106.85899000000252
2, 17.714, -6.198420999997474, 106.79819399999748
2, 17.866999, -6.213665000002527, 106.80834800000252
2, 17.997, -6.228421000002526, 106.81851999999748
2, 18.084, -6.241235999997474, 106.83530100000253
2, 18.187, -6.243164000002526, 106.85673200000252
2, 18.28, -6.251365000002526, 106.86514999999747
